"Sample_ID","OD","TSSR","BCR"
"neon_m:ABBY:ABBY_011:21:2019-05-23T12:45:00Z:45.743361:-122.358994",142,0.250647861295276,5
"neon_m:ABBY:ABBY_011:21:2019-05-29T12:30:00Z:45.743361:-122.358994",148,0.0803437793254852,5
"neon_m:ABBY:ABBY_012:21:2017-05-27T13:44:00Z:45.754263:-122.384239",146,1.2945557557212,5
"neon_m:ABBY:ABBY_012:21:2017-06-05T13:51:00Z:45.754263:-122.384239",155,1.49736503892475,5
"neon_m:ABBY:ABBY_012:21:2018-06-23T12:48:00Z:45.754263:-122.384239",173,0.461723954545127,5
"neon_m:ABBY:ABBY_012:21:2019-05-24T14:42:00Z:45.754263:-122.384239",143,2.2143716212776,5
"neon_m:ABBY:ABBY_012:21:2019-05-29T15:10:00Z:45.754263:-122.384239",148,2.74600130240122,5
"neon_m:ABBY:ABBY_013:21:2017-05-27T12:38:00Z:45.745332:-122.372807",146,0.194774188597997,5
"neon_m:ABBY:ABBY_013:21:2017-06-05T12:53:00Z:45.745332:-122.372807",155,0.530875260101424,5
"neon_m:ABBY:ABBY_013:21:2018-06-23T16:38:00Z:45.745332:-122.372807",173,4.29520463373926,5
"neon_m:ABBY:ABBY_013:21:2019-05-23T13:27:00Z:45.745332:-122.372807",142,0.949841725230217,5
"neon_m:ABBY:ABBY_013:21:2019-05-29T13:05:00Z:45.745332:-122.372807",148,0.662878344986174,5
"neon_m:ABBY:ABBY_014:21:2017-05-26T13:51:00Z:45.751186:-122.317373",145,1.40278591639466,5
"neon_m:ABBY:ABBY_014:21:2017-06-04T13:28:00Z:45.751186:-122.317373",154,1.11129068036874,5
"neon_m:ABBY:ABBY_014:21:2019-05-25T13:38:00Z:45.751186:-122.317373",144,1.16616857952542,5
"neon_m:ABBY:ABBY_014:21:2019-05-27T13:41:00Z:45.751186:-122.317373",146,1.24276440507836,5
"neon_m:ABBY:ABBY_015:21:2017-05-26T14:53:00Z:45.732278:-122.300351",145,2.43611528608534,5
"neon_m:ABBY:ABBY_015:21:2017-06-04T14:48:00Z:45.732278:-122.300351",154,2.44452849957678,5
"neon_m:ABBY:ABBY_016:21:2017-05-26T13:21:00Z:45.746995:-122.332415",145,0.901531305975384,5
"neon_m:ABBY:ABBY_016:21:2017-06-04T12:25:00Z:45.746995:-122.332415",154,0.0600154714451896,5
"neon_m:ABBY:ABBY_016:21:2019-05-25T14:40:00Z:45.746995:-122.332415",144,2.19825131111675,5
"neon_m:ABBY:ABBY_016:21:2019-05-27T14:37:00Z:45.746995:-122.332415",146,2.17484175761541,5
