"Sample_ID","OD","TSSR","BCR"
"bam-ak_m:AK_YC:224:1_6:1999-6-9T13:5:0Z:65.4:-143.18",159,2.48282338748376,4
"bam-ak_m:AK_YC:224:1_7:1999-6-9T13:29:0Z:65.4:-143.18",159,2.88282338748376,4
"bam-ak_m:AK_YC:224:1_8:1999-6-9T14:5:0Z:65.4:-143.18",159,3.48282338748376,4
"bam-ak_m:AK_YC:224:1_9:1999-6-9T14:37:0Z:65.4:-143.18",159,4.01615672081709,4
"bam-ak_m:AK_YC:224:2_1:1999-6-11T10:35:0Z:65.41:-143.23",161,0.0817640359534158,4
"bam-ak_m:AK_YC:224:2_10:1999-6-11T16:8:0Z:65.41:-143.22",161,5.63242941959037,4
"bam-ak_m:AK_YC:224:2_11:1999-6-11T16:37:0Z:65.41:-143.21",161,6.11642813652754,4
"bam-ak_m:AK_YC:224:2_12:1999-6-11T17:5:0Z:65.41:-143.22",161,6.58242941959037,4
"bam-ak_m:AK_YC:224:2_2:1999-6-11T11:10:0Z:65.42:-143.23",161,0.671919805407524,4
"bam-ak_m:AK_YC:224:2_3:1999-6-11T11:39:0Z:65.42:-143.24",161,1.15458776543538,4
"bam-ak_m:AK_YC:224:2_4:1999-6-11T12:17:0Z:65.41:-143.24",161,1.78109865231646,4
"bam-ak_m:AK_YC:224:2_5:1999-6-11T12:55:0Z:65.41:-143.24",161,2.4144319856498,4
"bam-ak_m:AK_YC:224:2_6:1999-6-11T13:28:0Z:65.41:-143.23",161,2.96509736928675,4
"bam-ak_m:AK_YC:224:2_7:1999-6-11T14:16:0Z:65.41:-143.23",161,3.76509736928675,4
"bam-ak_m:AK_YC:224:2_8:1999-6-11T15:3:0Z:65.41:-143.22",161,4.54909608625703,4
"bam-ak_m:AK_YC:224:2_9:1999-6-11T15:43:0Z:65.41:-143.22",161,5.2157627529237,4
"bam-ak_m:AK_YC:224:3_1:1999-6-10T10:59:0Z:65.42:-143.23",160,0.441083290941185,4
"bam-ak_m:AK_YC:224:3_10:1999-6-10T16:20:0Z:65.45:-143.26",160,5.80875718206167,4
"bam-ak_m:AK_YC:224:3_11:1999-6-10T16:42:0Z:65.46:-143.26",160,6.18207633104589,4
"bam-ak_m:AK_YC:224:3_12:1999-6-10T17:8:0Z:65.46:-143.27",160,6.61474438799752,4
"bam-ak_m:AK_YC:224:3_2:1999-6-10T11:42:0Z:65.43:-143.23",160,1.16425955802202,4
"bam-ak_m:AK_YC:224:3_3:1999-6-10T12:14:0Z:65.43:-143.24",160,1.69692758411169,4
"bam-ak_m:AK_YC:224:3_4:1999-6-10T12:36:0Z:65.43:-143.24",160,2.06359425077836,4
"bam-ak_m:AK_YC:224:3_5:1999-6-10T13:5:0Z:65.43:-143.24",160,2.54692758411169,4
"bam-ak_m:AK_YC:224:3_6:1999-6-10T13:46:0Z:65.44:-143.24",160,3.23681720011764,4
"bam-ak_m:AK_YC:224:3_7:1999-6-10T14:17:0Z:65.44:-143.25",160,3.75281856964032,4
"bam-ak_m:AK_YC:224:3_8:1999-6-10T14:57:0Z:65.45:-143.25",160,4.42608913557397,4
"bam-ak_m:AK_YC:224:3_9:1999-6-10T15:50:0Z:65.45:-143.26",160,5.30875718206167,4
"bam-ak_m:AK_YC:225:1_1:1999-6-10T10:4:0Z:65.4:-142.93",160,-0.468506056865056,4
"bam-ak_m:AK_YC:225:1_10:1999-6-10T16:16:0Z:65.41:-142.94",160,5.73724726852443,4
"bam-ak_m:AK_YC:225:1_11:1999-6-10T17:2:0Z:65.41:-142.94",160,6.5039139351911,4
"bam-ak_m:AK_YC:225:1_12:1999-6-10T17:47:0Z:65.4:-142.94",160,7.24749527355035,4
"bam-ak_m:AK_YC:225:1_2:1999-6-10T10:44:0Z:65.4:-142.93",160,0.19816060980161,4
"bam-ak_m:AK_YC:225:1_3:1999-6-10T11:40:0Z:65.41:-142.93",160,1.13791259527206,4
"bam-ak_m:AK_YC:225:1_4:1999-6-10T12:11:0Z:65.41:-142.93",160,1.65457926193873,4
"bam-ak_m:AK_YC:225:1_5:1999-6-10T13:17:0Z:65.41:-142.93",160,2.75457926193873,4
"bam-ak_m:AK_YC:225:1_6:1999-6-10T13:55:0Z:65.41:-142.93",160,3.38791259527206,4
"bam-ak_m:AK_YC:225:1_7:1999-6-10T14:22:0Z:65.41:-142.93",160,3.83791259527206,4
"bam-ak_m:AK_YC:225:1_8:1999-6-10T15:7:0Z:65.41:-142.94",160,4.58724726852444,4
"bam-ak_m:AK_YC:225:1_9:1999-6-10T15:46:0Z:65.41:-142.94",160,5.23724726852443,4
"bam-ak_m:AK_YC:225:2_1:1999-6-14T10:20:0Z:65.41:-142.92",164,-0.0209490769439273,4
"bam-ak_m:AK_YC:225:2_10:1999-6-14T14:45:0Z:65.41:-142.91",164,4.39638320777151,4
"bam-ak_m:AK_YC:225:2_11:1999-6-14T15:8:0Z:65.41:-142.91",164,4.77971654110485,4
"bam-ak_m:AK_YC:225:2_12:1999-6-14T15:37:0Z:65.41:-142.91",164,5.26304987443818,4
"bam-ak_m:AK_YC:225:2_13:1999-6-14T16:12:0Z:65.41:-142.91",164,5.84638320777151,4
"bam-ak_m:AK_YC:225:2_14:1999-6-14T16:31:0Z:65.41:-142.91",164,6.16304987443818,4
"bam-ak_m:AK_YC:225:2_2:1999-6-14T11:14:0Z:65.41:-142.92",164,0.879050923056073,4
"bam-ak_m:AK_YC:225:2_3:1999-6-14T11:40:0Z:65.41:-142.92",164,1.31238425638941,4
"bam-ak_m:AK_YC:225:2_4:1999-6-14T12:6:0Z:65.41:-142.92",164,1.74571758972274,4
"bam-ak_m:AK_YC:225:2_5:1999-6-14T12:31:0Z:65.41:-142.92",164,2.16238425638941,4
"bam-ak_m:AK_YC:225:2_6:1999-6-14T12:58:0Z:65.42:-142.92",164,2.62039967483944,4
"bam-ak_m:AK_YC:225:2_7:1999-6-14T13:27:0Z:65.42:-142.92",164,3.10373300817278,4
"bam-ak_m:AK_YC:225:2_8:1999-6-14T14:4:0Z:65.42:-142.91",164,3.72106528119908,4
"bam-ak_m:AK_YC:225:2_9:1999-6-14T14:25:0Z:65.42:-142.91",164,4.07106528119908,4
"bam-ak_m:AK_YC:225:3_1:1999-6-13T10:40:0Z:65.4:-142.94",163,0.26416775531239,4
"bam-ak_m:AK_YC:225:3_10:1999-6-13T15:48:0Z:65.39:-142.93",163,5.3907042537464,4
"bam-ak_m:AK_YC:225:3_11:1999-6-13T16:15:0Z:65.39:-142.92",163,5.84136980311738,4
"bam-ak_m:AK_YC:225:3_12:1999-6-13T16:48:0Z:65.39:-142.93",163,6.3907042537464,4
"bam-ak_m:AK_YC:225:3_2:1999-6-13T11:22:0Z:65.39:-142.94",163,0.956705371042093,4
