"Sample_ID","JD","JD2","TSSR","TSSR2","BCR"
"mnbba:T101R44a:2011-05-28T14:2:0Z:43.5583721651797:-96.090746735984",0.402739726027397,0.162199286920623,0.1343558795419,0.0180515023674777,22
"mnbba:T101R44a:2011-05-28T14:20:0Z:43.5710057051184:-96.0535015820354",0.402739726027397,0.162199286920623,0.146988634549909,0.0216056586868467,22
"mnbba:T101R45a:2011-05-28T12:45:0Z:43.5439373540512:-96.2236517019786",0.402739726027397,0.162199286920623,0.0804811358672601,0.00647721323048438,22
"mnbba:T101R45a:2011-05-28T12:58:0Z:43.5584246360592:-96.2117894649973",0.402739726027397,0.162199286920623,0.0895754802861699,0.00802376666849802,22
"mnbba:T101R45a:2011-05-28T13:17:0Z:43.5584034298424:-96.229198006992",0.402739726027397,0.162199286920623,0.102721540453257,0.0105517148730902,22
"mnbba:T101R46a:2011-05-28T11:35:0Z:43.5727807759812:-96.3470140252903",0.402739726027397,0.162199286920623,0.0315944845615714,0.000998211454711372,22
"mnbba:T101R46a:2011-05-28T11:50:0Z:43.5727856854337:-96.3405647499478",0.402739726027397,0.162199286920623,0.0420290691239966,0.00176644265142969,22
"mnbba:T101R46a:2011-05-28T12:12:0Z:43.5437874022763:-96.3211730499911",0.402739726027397,0.162199286920623,0.0572933518665808,0.00328252816810784,22
"mnbba:T101R4a:2009-05-31T12:0:0Z:43.5774215346462:-91.3051768013864",0.410958904109589,0.168887220866954,0.0644156865306475,0.00414938067121464,23
"mnbba:T101R4a:2009-05-31T12:21:0Z:43.5799851726706:-91.2890605514638",0.410958904109589,0.168887220866954,0.0790499158921065,0.00624888920254911,23
"mnbba:T101R4a:2009-05-31T12:40:0Z:43.5725763502251:-91.2912527225498",0.410958904109589,0.168887220866954,0.0922205152831696,0.00850462343909331,23
"mnbba:T101R5a:2009-05-31T13:19:0Z:43.5525396032329:-91.4114417549092",0.410958904109589,0.168887220866954,0.11892211522769,0.0141424694902281,23
"mnbba:T101R5a:2009-05-31T13:34:0Z:43.5589601335286:-91.4200311488963",0.410958904109589,0.168887220866954,0.129330307777833,0.016726328509909,23
"mnbba:T101R5a:2009-05-31T13:5:0Z:43.5634180029967:-91.4120993648914",0.410958904109589,0.168887220866954,0.109224121887927,0.0119299088021887,23
"mnbba:T101R6a:2009-05-30T12:52:0Z:43.5721597136724:-91.5208445753417",0.408219178082192,0.1666428973541,0.0995318085672679,0.00990658091667126,23
"mnbba:T101R6a:2009-05-30T13:22:0Z:43.5693736155471:-91.5054149455008",0.408219178082192,0.1666428973541,0.120401364520744,0.0144964885784571,23
"mnbba:T101R6a:2009-05-30T13:5:0Z:43.5693095123698:-91.5212549136339",0.408219178082192,0.1666428973541,0.108551674156829,0.0117834659622504,23
"mnbba:T101R7a:2009-05-31T14:0:0Z:43.5644670579583:-91.6509679986817",0.410958904109589,0.168887220866954,0.146757801848429,0.0215378524033828,23
"mnbba:T101R7a:2009-05-31T14:17:0Z:43.5584293061386:-91.655126630724",0.410958904109589,0.168887220866954,0.158537346792442,0.025134090327987,23
"mnbba:T101R7a:2009-05-31T14:30:0Z:43.5590906924205:-91.6416734025169",0.410958904109589,0.168887220866954,0.167604064927609,0.0280911225802581,23
"mnbba:T101R8a:2009-06-01T13:12:0Z:43.5870656464771:-91.7593010846729",0.413698630136986,0.171146556577219,0.113536926916352,0.0128906337736091,23
"mnbba:T101R8a:2009-06-01T13:26:0Z:43.5842668209182:-91.7517345092144",0.413698630136986,0.171146556577219,0.123273395010167,0.0151963299173326,23
"mnbba:T101R8a:2009-06-01T13:37:0Z:43.5844815664879:-91.746541772998",0.413698630136986,0.171146556577219,0.130927222205533,0.017141937514457,23
"mnbba:T101R9a:2009-06-16T12:25:0Z:43.5733989950059:-91.8549520837444",0.454794520547945,0.206838055920435,0.0829483543888286,0.0068804294958147,23
"mnbba:T101R9a:2009-06-16T12:44:0Z:43.5839897447901:-91.8550081387741",0.454794520547945,0.206838055920435,0.0961701811187797,0.0092487037364189,23
"mnbba:T101R9a:2009-06-16T13:14:0Z:43.5564945817518:-91.8548403558581",0.454794520547945,0.206838055920435,0.116932512850121,0.0136732125614438,23
"mnbba:T102R10a:2009-06-17T13:22:0Z:43.6598058381042:-91.9899169338477",0.457534246575342,0.209337586789266,0.12233622815046,0.0149661527180815,23
"mnbba:T102R10a:2009-06-17T13:44:0Z:43.670199546122:-91.9779496542766",0.457534246575342,0.209337586789266,0.13767442015862,0.0189542459660123,23
"mnbba:T102R10a:2009-06-17T13:5:0Z:43.6554482451893:-92.0128101079484",0.457534246575342,0.209337586789266,0.110455689209479,0.012200459278741,23
"mnbba:T102R11a:2011-06-01T10:26:0Z:43.656886014065:-92.1164856199942",0.413698630136986,0.171146556577219,-0.00274384360622477,7.52867773542053e-06,23
"mnbba:T102R11a:2011-06-01T10:5:0Z:43.6520849348198:-92.1287204296273",0.413698630136986,0.171146556577219,-0.0173727418979009,0.000301812161051081,23
"mnbba:T102R11a:2011-06-01T10:51:0Z:43.6595118132003:-92.0951203160433",0.413698630136986,0.171146556577219,0.0146829348167887,0.000215588574834067,23
"mnbba:T102R12a:2011-06-01T13:27:0Z:43.633099764753:-92.263941736992",0.413698630136986,0.171146556577219,0.122483740942898,0.0150022667953669,22
"mnbba:T102R12a:2011-06-01T13:40:0Z:43.6372130172738:-92.2204233149738",0.413698630136986,0.171146556577219,0.131642282941827,0.0173296906581361,23
"mnbba:T102R12a:2011-06-01T13:53:0Z:43.6328743757154:-92.2226562540442",0.413698630136986,0.171146556577219,0.140653393450711,0.0197833770892004,23
"mnbba:T102R13a:2011-05-30T13:56:0Z:43.6451524940502:-92.384716869939",0.408219178082192,0.1666428973541,0.141547507651978,0.0200356969224868,22
"mnbba:T102R13a:2011-05-30T14:11:0Z:43.6311278525732:-92.384861843655",0.408219178082192,0.1666428973541,0.1519304980448,0.0230828762361409,22
"mnbba:T102R13a:2011-05-30T14:30:0Z:43.6310737763449:-92.36229239003",0.408219178082192,0.1666428973541,0.165187481523112,0.0272869040519485,22
"mnbba:T102R14a:2011-05-30T13:10:0Z:43.6452622417865:-92.4587050639571",0.408219178082192,0.1666428973541,0.109397884996401,0.0119678972416858,22
"mnbba:T102R14a:2011-05-30T13:25:0Z:43.654772858308:-92.4596320499472",0.408219178082192,0.1666428973541,0.119834552716326,0.0143603200247219,22
"mnbba:T102R14a:2011-05-30T13:37:0Z:43.657995943917:-92.4602353978504",0.408219178082192,0.1666428973541,0.12817386323931,0.0164285392176894,22
"mnbba:T102R15a:2011-05-29T13:47:0Z:43.6681453411233:-92.6096089090428",0.405479452054795,0.164413586038656,0.134305987369131,0.0180380982431972,22
"mnbba:T102R15a:2011-05-29T14:23:0Z:43.6594275420005:-92.5855913004259",0.405479452054795,0.164413586038656,0.159352155010457,0.0253931093064768,22
"mnbba:T102R15a:2011-05-29T14:35:0Z:43.6590436464442:-92.5812141958909",0.405479452054795,0.164413586038656,0.167696738287255,0.028122196032184,22
"mnbba:T102R16a:2011-05-29T14:0:0Z:43.6719072061096:-92.6899064747167",0.405479452054795,0.164413586038656,0.143119669664237,0.0204832398448004,22
"mnbba:T102R16a:2011-05-29T14:13:0Z:43.6687112825973:-92.6893726216212",0.405479452054795,0.164413586038656,0.152141405523375,0.0231470072746281,22
"mnbba:T102R16a:2011-05-29T14:32:0Z:43.6590290149527:-92.7294148039996",0.405479452054795,0.164413586038656,0.165201880758007,0.0272916614059829,22
"mnbba:T102R17a:2011-05-27T10:17:0Z:43.6305798298255:-92.8245447110363",0.4,0.16,-0.013126632242843,0.000172308474038844,22
"mnbba:T102R17a:2011-05-27T10:51:0Z:43.6306602959336:-92.8202032199462",0.4,0.16,0.0104967183095438,0.000110181095269911,22
"mnbba:T102R17a:2011-05-27T11:17:0Z:43.6395235717743:-92.8087444879373",0.4,0.16,0.0286045298366635,0.000818219127176572,22
"mnbba:T102R18a:2011-05-28T13:0:0Z:43.672099586579:-92.9542491309549",0.402739726027397,0.162199286920623,0.100273510405311,0.010054776889004,22
"mnbba:T102R18a:2011-05-28T13:25:0Z:43.6516454810867:-92.9396569920609",0.402739726027397,0.162199286920623,0.117627447702818,0.0138362164530793,22
"mnbba:T102R18a:2011-05-28T13:45:0Z:43.6708811944186:-92.9404611509892",0.402739726027397,0.162199286920623,0.131558951009755,0.0173077575907871,22
"mnbba:T102R19a:2011-05-27T14:20:0Z:43.6580943487555:-93.0897051279842",0.4,0.16,0.154950646457297,0.0240097028375342,22
"mnbba:T102R19a:2011-05-27T14:36:0Z:43.6584432876726:-93.0943145879826",0.4,0.16,0.166049765196663,0.027572524521867,22
"mnbba:T102R19a:2011-05-27T14:55:0Z:43.6374339640072:-93.0556111499354",0.4,0.16,0.179303188147368,0.0321496332798105,22
"mnbba:T102R20a:2011-05-27T10:30:0Z:43.6661984764151:-93.2014984260211",0.4,0.16,-0.0050632520240766,2.56365210593158e-05,22
"mnbba:T102R20a:2011-05-27T10:55:0Z:43.6572805497831:-93.2082492110256",0.4,0.16,0.0122585262965273,0.000150271466962651,22
"mnbba:T102R20a:2011-05-27T11:18:0Z:43.6635107348307:-93.2094454770519",0.4,0.16,0.0282418105972034,0.00079759986580831,11
"mnbba:T102R21a:2011-05-29T10:0:0Z:43.6603764061009:-93.2891556989479",0.405479452054795,0.164413586038656,-0.0252379985926328,0.000636956572961735,11
"mnbba:T102R21a:2011-05-29T10:18:0Z:43.6475995361714:-93.3079932719826",0.405479452054795,0.164413586038656,-0.0128203639691627,0.000164361732301804,11
"mnbba:T102R21a:2011-05-29T10:35:0Z:43.6404273930981:-93.3111456220409",0.405479452054795,0.164413586038656,-0.00104042903692634,1.08249258087947e-06,11
"mnbba:T102R22a:2011-05-29T11:10:0Z:43.6660749271559:-93.4213856700493",0.405479452054795,0.164413586038656,0.023019378911014,0.000529891805448834,11
"mnbba:T102R22a:2011-05-29T11:30:0Z:43.6628501568876:-93.426944884043",0.405479452054795,0.164413586038656,0.0368852417640112,0.00136052105998956,11
"mnbba:T102R22a:2011-05-29T11:52:0Z:43.6478558545751:-93.4321969840275",0.405479452054795,0.164413586038656,0.0521131559875276,0.00271578102698039,11
"mnbba:T102R23a:2010-06-10T12:30:0Z:43.6670946135507:-93.5484916849921",0.438356164383562,0.192156126853068,0.0816693633049727,0.00666988490263961,11
"mnbba:T102R23a:2010-06-10T12:50:0Z:43.652976925543:-93.5882068699778",0.438356164383562,0.192156126853068,0.0954118348244164,0.00910341822456171,11
"mnbba:T102R23a:2010-06-10T13:20:0Z:43.6439798859679:-93.5580764839553",0.438356164383562,0.192156126853068,0.116305850904297,0.0135270509545726,11
"mnbba:T102R24a:2010-06-10T10:18:0Z:43.6507399994694:-93.6884180587735",0.438356164383562,0.192156126853068,-0.0104277701151592,0.000108738389574607,11
"mnbba:T102R24a:2010-06-10T10:45:0Z:43.6536439764288:-93.688423360132",0.438356164383562,0.192156126853068,0.00832964076764054,6.93829153179392e-05,11
"mnbba:T102R24a:2010-06-10T11:0:0Z:43.6355213936374:-93.6785017156747",0.438356164383562,0.192156126853068,0.0187275383842212,0.000350720693932479,11
"mnbba:T102R25a:2010-06-10T13:20:0Z:43.6571091315374:-93.8076732529541",0.438356164383562,0.192156126853068,0.115646183198249,0.0133740396883229,11
"mnbba:T102R25a:2010-06-10T13:32:0Z:43.6668762413618:-93.8223943914824",0.438356164383562,0.192156126853068,0.123963614721541,0.0153669777748307,11
"mnbba:T102R25a:2010-06-10T13:49:0Z:43.6608233555064:-93.7900102374358",0.438356164383562,0.192156126853068,0.135843629986048,0.0184534918077862,11
