"Sample_ID","OD","TSSR","BCR"
"new-england_m:NEWENG:MA:MIMA-15-01:2011:2:2011-06-26TNA:NA:0Z:42.449546:-71.270044",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-01:2011:9:2011-06-26T9:50:0Z:42.449546:-71.270044",176,0.677320582667987,30
"new-england_m:NEWENG:MA:MIMA-15-02:2006:1:2006-06-17TNA:NA:0Z:42.44756:-71.269815",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-02:2007:1:2007-06-16T9:40:0Z:42.44756:-71.269815",166,0.545065604249636,30
"new-england_m:NEWENG:MA:MIMA-15-02:2007:2:2007-06-24T10:7:0Z:42.44756:-71.269815",174,0.972268387741513,30
"new-england_m:NEWENG:MA:MIMA-15-02:2008:1:2008-06-15TNA:NA:0Z:42.44756:-71.269815",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-02:2008:2:2008-06-22T10:40:0Z:42.44756:-71.269815",173,1.52802383701007,30
"new-england_m:NEWENG:MA:MIMA-15-02:2009:1:2009-06-20TNA:NA:0Z:42.44756:-71.269815",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-02:2009:2:2009-06-27TNA:NA:0Z:42.44756:-71.269815",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-02:2010:1:2010-06-26TNA:NA:0Z:42.44756:-71.269815",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-02:2011:1:2011-06-11TNA:NA:0Z:42.44756:-71.269815",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-02:2011:2:2011-06-26TNA:NA:0Z:42.44756:-71.269815",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-02:2011:9:2011-06-26T10:12:0Z:42.44756:-71.269815",176,1.04388408607907,30
"new-england_m:NEWENG:MA:MIMA-15-03:2006:1:2006-06-17TNA:NA:0Z:42.447321:-71.272395",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-03:2007:1:2007-06-16T9:36:0Z:42.447321:-71.272395",166,0.478212701943186,30
"new-england_m:NEWENG:MA:MIMA-15-03:2007:2:2007-06-24T10:12:0Z:42.447321:-71.272395",174,1.05541538986895,30
"new-england_m:NEWENG:MA:MIMA-15-03:2008:1:2008-06-15TNA:NA:0Z:42.447321:-71.272395",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-03:2008:2:2008-06-22T10:43:0Z:42.447321:-71.272395",173,1.57783749752574,30
"new-england_m:NEWENG:MA:MIMA-15-03:2009:1:2009-06-20TNA:NA:0Z:42.447321:-71.272395",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-03:2009:2:2009-06-27TNA:NA:0Z:42.447321:-71.272395",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-03:2010:1:2010-06-26TNA:NA:0Z:42.447321:-71.272395",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-03:2011:1:2011-06-11TNA:NA:0Z:42.447321:-71.272395",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-03:2011:2:2011-06-26TNA:NA:0Z:42.447321:-71.272395",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-03:2011:9:2011-06-26T10:52:0Z:42.447321:-71.272395",176,1.71036445717017,30
"new-england_m:NEWENG:MA:MIMA-15-04:2006:1:2006-06-17TNA:NA:0Z:42.44751:-71.274974",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-04:2007:1:2007-06-16T9:53:0Z:42.44751:-71.274974",166,0.761385351618131,30
"new-england_m:NEWENG:MA:MIMA-15-04:2007:2:2007-06-24T10:30:0Z:42.44751:-71.274974",174,1.35525472501914,30
"new-england_m:NEWENG:MA:MIMA-15-04:2008:1:2008-06-15TNA:NA:0Z:42.44751:-71.274974",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-04:2008:2:2008-06-22T10:42:0Z:42.44751:-71.274974",173,1.56101018104288,30
"new-england_m:NEWENG:MA:MIMA-15-04:2009:1:2009-06-20TNA:NA:0Z:42.44751:-71.274974",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-04:2009:2:2009-06-27TNA:NA:0Z:42.44751:-71.274974",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-04:2010:1:2010-06-26TNA:NA:0Z:42.44751:-71.274974",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-04:2011:1:2011-06-11TNA:NA:0Z:42.44751:-71.274974",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-04:2011:2:2011-06-26TNA:NA:0Z:42.44751:-71.274974",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-04:2011:9:2011-06-26T10:45:0Z:42.44751:-71.274974",176,1.59353708399667,30
"new-england_m:NEWENG:MA:MIMA-15-05:2006:1:2006-06-17TNA:NA:0Z:42.447716:-71.278056",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-05:2007:1:2007-06-16T9:40:0Z:42.447716:-71.278056",166,0.544525479475657,30
"new-england_m:NEWENG:MA:MIMA-15-05:2007:2:2007-06-24T10:29:0Z:42.447716:-71.278056",174,1.33839487009578,30
"new-england_m:NEWENG:MA:MIMA-15-05:2008:1:2008-06-15TNA:NA:0Z:42.447716:-71.278056",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-05:2008:2:2008-06-22T10:30:0Z:42.447716:-71.278056",173,1.36081700960795,30
"new-england_m:NEWENG:MA:MIMA-15-05:2009:1:2009-06-20TNA:NA:0Z:42.447716:-71.278056",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-05:2009:2:2009-06-27TNA:NA:0Z:42.447716:-71.278056",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-05:2010:1:2010-06-26TNA:NA:0Z:42.447716:-71.278056",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-05:2011:1:2011-06-11TNA:NA:0Z:42.447716:-71.278056",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-05:2011:2:2011-06-26TNA:NA:0Z:42.447716:-71.278056",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-05:2011:9:2011-06-26T10:8:0Z:42.447716:-71.278056",176,0.976677182780372,30
"new-england_m:NEWENG:MA:MIMA-15-06:2006:1:2006-06-17TNA:NA:0Z:42.450652:-71.274009",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-06:2007:1:2007-06-16T9:57:0Z:42.450652:-71.274009",166,0.828303456438912,30
"new-england_m:NEWENG:MA:MIMA-15-06:2007:2:2007-06-24T10:49:0Z:42.450652:-71.274009",174,1.67217368152406,30
"new-england_m:NEWENG:MA:MIMA-15-06:2008:1:2008-06-15TNA:NA:0Z:42.450652:-71.274009",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-06:2008:2:2008-06-22T10:26:0Z:42.450652:-71.274009",173,1.29459597342544,30
"new-england_m:NEWENG:MA:MIMA-15-06:2009:1:2009-06-20TNA:NA:0Z:42.450652:-71.274009",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-06:2009:2:2009-06-27TNA:NA:0Z:42.450652:-71.274009",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-06:2010:1:2010-06-26TNA:NA:0Z:42.450652:-71.274009",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-06:2011:1:2011-06-11TNA:NA:0Z:42.450652:-71.274009",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-06:2011:2:2011-06-26TNA:NA:0Z:42.450652:-71.274009",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-06:2011:9:2011-06-26T10:44:0Z:42.450652:-71.274009",176,1.57712214191755,30
"new-england_m:NEWENG:MA:MIMA-15-07:2006:1:2006-06-17TNA:NA:0Z:42.45157:-71.270117",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-07:2007:1:2007-06-16T9:57:0Z:42.45157:-71.270117",166,0.828617600070106,30
"new-england_m:NEWENG:MA:MIMA-15-07:2007:2:2007-06-24T10:58:0Z:42.45157:-71.270117",174,1.82248811841011,30
"new-england_m:NEWENG:MA:MIMA-15-07:2008:1:2008-06-15TNA:NA:0Z:42.45157:-71.270117",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-07:2008:2:2008-06-22T10:45:0Z:42.45157:-71.270117",173,1.61157711982727,30
"new-england_m:NEWENG:MA:MIMA-15-07:2009:1:2009-06-20TNA:NA:0Z:42.45157:-71.270117",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-07:2009:2:2009-06-27TNA:NA:0Z:42.45157:-71.270117",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-07:2010:1:2010-06-26TNA:NA:0Z:42.45157:-71.270117",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-07:2011:1:2011-06-11TNA:NA:0Z:42.45157:-71.270117",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-07:2011:2:2011-06-26TNA:NA:0Z:42.45157:-71.270117",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-07:2011:9:2011-06-26T10:10:0Z:42.45157:-71.270117",176,1.01076975756221,30
"new-england_m:NEWENG:MA:MIMA-15-08:2006:1:2006-06-17TNA:NA:0Z:42.450408:-71.267779",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-08:2007:1:2007-06-16T10:13:0Z:42.450408:-71.267779",166,1.09537093612883,30
"new-england_m:NEWENG:MA:MIMA-15-08:2007:2:2007-06-24T10:55:0Z:42.450408:-71.267779",174,1.7725745058722,30
"new-england_m:NEWENG:MA:MIMA-15-08:2008:1:2008-06-15TNA:NA:0Z:42.450408:-71.267779",NA,NA,NA
