"Sample_ID","OD","TSSR","BCR"
"twedt2020:2-25-2025-3:2014-06-12T10:8:0Z:32.658134:-86.701674",162,-0.508511480225457,27
"twedt2020:2-25-2025-30:2014-06-12T10:8:0Z:32.761458:-86.574772",162,-0.495611420273781,27
"twedt2020:2-25-2025-31:2014-06-12T10:8:0Z:32.761591:-86.565944",162,-0.495017161170642,27
"twedt2020:2-25-2025-32:2014-06-12T10:8:0Z:32.763009:-86.55737",162,-0.49438454164399,27
"twedt2020:2-25-2025-33:2014-06-12T10:8:0Z:32.76568:-86.549416",162,-0.493739332887861,27
"twedt2020:2-25-2025-34:2014-06-12T10:8:0Z:32.772841:-86.547123",162,-0.493278270430035,27
"twedt2020:2-25-2025-35:2014-06-12T10:8:0Z:32.773172:-86.540915",162,-0.492850154770745,27
"twedt2020:2-25-2025-36:2014-06-12T10:8:0Z:32.770721:-86.532621",162,-0.492402712239159,27
"twedt2020:2-25-2025-37:2014-06-12T10:8:0Z:32.767537:-86.525147",162,-0.492041475574175,27
"twedt2020:2-25-2025-38:2014-06-12T10:8:0Z:32.77043:-86.516971",162,-0.491371898253759,27
"twedt2020:2-25-2025-39:2014-06-12T10:8:0Z:32.772887:-86.508613",162,-0.490708944532606,27
"twedt2020:2-25-2025-4:2014-06-12T10:8:0Z:32.66519:-86.702125",162,-0.508238731953833,27
"twedt2020:2-25-2025-40:2014-06-12T10:8:0Z:32.774892:-86.500073",162,-0.490053306685554,27
"twedt2020:2-25-2025-41:2014-06-12T10:8:0Z:32.776928:-86.491543",162,-0.489396996564335,27
"twedt2020:2-25-2025-42:2014-06-12T10:8:0Z:32.778843:-86.483007",162,-0.488745490577486,27
"twedt2020:2-25-2025-43:2014-06-12T10:8:0Z:32.780346:-86.474328",162,-0.488102184004254,28
"twedt2020:2-25-2025-44:2014-06-12T10:8:0Z:32.78133:-86.465561",162,-0.487475352154838,28
"twedt2020:2-25-2025-45:2014-06-12T10:8:0Z:32.783056:-86.45719",162,-0.486842973894543,28
"twedt2020:2-25-2025-46:2014-06-12T10:8:0Z:32.784136:-86.448865",162,-0.486241472562154,28
"twedt2020:2-25-2025-47:2014-06-12T10:8:0Z:32.790094:-86.443771",162,-0.485645329621103,28
"twedt2020:2-25-2025-48:2014-06-12T10:8:0Z:32.796068:-86.438582",162,-0.485042123794556,28
"twedt2020:2-25-2025-49:2014-06-12T10:8:0Z:32.79848:-86.431513",162,-0.484466970364253,28
"twedt2020:2-25-2025-5:2014-06-12T10:8:0Z:32.672617:-86.702771",162,-0.507963001132011,27
"twedt2020:2-25-2025-50:2014-06-12T10:8:0Z:32.793278:-86.426013",162,-0.484324343138271,28
"twedt2020:2-25-2025-6:2014-06-12T10:8:0Z:32.67948:-86.705932",162,-0.507879091633691,27
"twedt2020:2-25-2025-7:2014-06-12T10:8:0Z:32.686441:-86.709067",162,-0.507789186967744,27
"twedt2020:2-25-2025-8:2014-06-12T10:8:0Z:32.693869:-86.709719",162,-0.507513634562492,27
"twedt2020:2-25-2025-9:2014-06-12T10:8:0Z:32.701276:-86.710288",162,-0.50723338842392,27
"twedt2020:2-26-2026-1:2014-06-26T10:15:0Z:32.583443:-86.14701",176,-0.397782445483738,28
"twedt2020:2-26-2026-10:2014-06-26T10:15:0Z:32.552795:-86.150108",176,-0.39931450565656,28
"twedt2020:2-26-2026-11:2014-06-26T10:15:0Z:32.547244:-86.143787",176,-0.399132970372836,28
"twedt2020:2-26-2026-12:2014-06-26T10:15:0Z:32.541839:-86.13754",176,-0.398950024578306,28
"twedt2020:2-26-2026-13:2014-06-26T10:15:0Z:32.534811:-86.133908",176,-0.399011550015873,28
"twedt2020:2-26-2026-14:2014-06-26T10:15:0Z:32.527838:-86.130153",176,-0.399062441454993,28
"twedt2020:2-26-2026-15:2014-06-26T10:15:0Z:32.520096:-86.129088",176,-0.399325867295265,28
"twedt2020:2-26-2026-16:2014-06-26T10:15:0Z:32.512395:-86.127987",176,-0.399585054053201,28
"twedt2020:2-26-2026-17:2014-06-26T10:15:0Z:32.505743:-86.131315",176,-0.400094212889671,28
"twedt2020:2-26-2026-18:2014-06-26T10:15:0Z:32.502192:-86.139388",176,-0.400785849094391,27
"twedt2020:2-26-2026-19:2014-06-26T10:15:0Z:32.49676:-86.145549",176,-0.401431176132626,27
"twedt2020:2-26-2026-2:2014-06-26T10:15:0Z:32.579284:-86.154499",176,-0.398461756375101,28
"twedt2020:2-26-2026-20:2014-06-26T10:15:0Z:32.489769:-86.149402",176,-0.401989856031206,27
"twedt2020:2-26-2026-21:2014-06-26T10:15:0Z:32.483323:-86.154346",176,-0.402597712278366,27
"twedt2020:2-26-2026-22:2014-06-26T10:15:0Z:32.475794:-86.156742",176,-0.403082342478964,27
"twedt2020:2-26-2026-23:2014-06-26T10:15:0Z:32.469476:-86.161783",176,-0.403691043323941,27
"twedt2020:2-26-2026-24:2014-06-26T10:15:0Z:32.463207:-86.166952",176,-0.404306120938725,27
"twedt2020:2-26-2026-25:2014-06-26T10:15:0Z:32.456554:-86.170823",176,-0.40485116051303,27
"twedt2020:2-26-2026-26:2014-06-26T10:15:0Z:32.452555:-86.163689",176,-0.404547890954547,27
"twedt2020:2-26-2026-27:2014-06-26T10:15:0Z:32.450431:-86.155061",176,-0.404064142372873,27
"twedt2020:2-26-2026-28:2014-06-26T10:15:0Z:32.445838:-86.147901",176,-0.403784718910853,27
"twedt2020:2-26-2026-29:2014-06-26T10:15:0Z:32.44283:-86.139484",176,-0.403353130684959,27
"twedt2020:2-26-2026-3:2014-06-26T10:15:0Z:32.572388:-86.158761",176,-0.399044255283144,28
"twedt2020:2-26-2026-30:2014-06-26T10:15:0Z:32.44257:-86.130328",176,-0.40275380300151,27
"twedt2020:2-26-2026-31:2014-06-26T10:15:0Z:32.438755:-86.122318",176,-0.402384126649963,27
"twedt2020:2-26-2026-32:2014-06-26T10:15:0Z:32.438106:-86.113339",176,-0.401813366810481,27
"twedt2020:2-26-2026-33:2014-06-26T10:15:0Z:32.435996:-86.104496",176,-0.401314643820127,27
"twedt2020:2-26-2026-34:2014-06-26T10:15:0Z:32.433853:-86.095676",176,-0.400818871590826,27
"twedt2020:2-26-2026-35:2014-06-26T10:15:0Z:32.431821:-86.087317",176,-0.400349050958951,27
"twedt2020:2-26-2026-36:2014-06-26T10:15:0Z:32.439069:-86.084927",176,-0.39987730662028,27
"twedt2020:2-26-2026-37:2014-06-26T10:15:0Z:32.446288:-86.0819",176,-0.399364277124405,27
"twedt2020:2-26-2026-38:2014-06-26T10:15:0Z:32.451341:-86.075041",176,-0.398689057694541,27
"twedt2020:2-26-2026-39:2014-06-26T10:15:0Z:32.453443:-86.066295",176,-0.398015229105949,27
"twedt2020:2-26-2026-4:2014-06-26T10:15:0Z:32.567946:-86.16628",176,-0.399737753603193,28
"twedt2020:2-26-2026-40:2014-06-26T10:15:0Z:32.455991:-86.057815",176,-0.397339900798268,27
"twedt2020:2-26-2026-41:2014-06-26T10:15:0Z:32.456816:-86.048692",176,-0.396695990429984,27
"twedt2020:2-26-2026-42:2014-06-26T10:15:0Z:32.459302:-86.04008",176,-0.396014524168438,27
"twedt2020:2-26-2026-43:2014-06-26T10:15:0Z:32.46099:-86.03134",176,-0.395358931422234,27
"twedt2020:2-26-2026-44:2014-06-26T10:15:0Z:32.465528:-86.024063",176,-0.394677968356344,27
"twedt2020:2-26-2026-45:2014-06-26T10:15:0Z:32.469556:-86.016439",176,-0.393995843397246,27
"twedt2020:2-26-2026-46:2014-06-26T10:15:0Z:32.474561:-86.010195",176,-0.393363570902083,27
"twedt2020:2-26-2026-47:2014-06-26T10:15:0Z:32.481063:-86.005136",176,-0.392745693657133,27
"twedt2020:2-26-2026-48:2014-06-26T10:15:0Z:32.482525:-85.996764",176,-0.39212435040209,27
"twedt2020:2-26-2026-49:2014-06-26T10:15:0Z:32.480561:-85.988102",176,-0.391631502774027,27
"twedt2020:2-26-2026-5:2014-06-26T10:15:0Z:32.562207:-86.172175",176,-0.400379024280442,28
"twedt2020:2-26-2026-50:2014-06-26T10:15:0Z:32.474285:-85.983072",176,-0.391566877100203,27
"twedt2020:2-26-2026-6:2014-06-26T10:15:0Z:32.555212:-86.176171",176,-0.400947931938701,28
"twedt2020:2-26-2026-7:2014-06-26T10:15:0Z:32.552426:-86.17383",176,-0.400912275645468,28
"twedt2020:2-26-2026-8:2014-06-26T10:15:0Z:32.553637:-86.164761",176,-0.400255188213454,28
"twedt2020:2-26-2026-9:2014-06-26T10:15:0Z:32.555796:-86.156258",176,-0.399594855043623,28
"twedt2020:2-32-2032-1:2014-06-19T10:13:0Z:31.718137:-85.815478",169,-0.417195613649156,27
"twedt2020:2-32-2032-10:2014-06-19T10:13:0Z:31.684805:-85.76662",169,-0.415352702273263,27
"twedt2020:2-32-2032-11:2014-06-19T10:13:0Z:31.678055:-85.765284",169,-0.415549963977602,27
"twedt2020:2-32-2032-12:2014-06-19T10:13:0Z:31.671964:-85.762148",169,-0.41559921377235,27
"twedt2020:2-32-2032-13:2014-06-19T10:13:0Z:31.668357:-85.755424",169,-0.41530386004183,27
"twedt2020:2-32-2032-14:2014-06-19T10:13:0Z:31.664035:-85.749206",169,-0.415072547396024,27
"twedt2020:2-32-2032-15:2014-06-19T10:13:0Z:31.657656:-85.746952",169,-0.41519272228082,27
"twedt2020:2-32-2032-16:2014-06-19T10:13:0Z:31.650957:-85.744825",169,-0.415334885252847,27
"twedt2020:2-32-2032-17:2014-06-19T10:13:0Z:31.644216:-85.742963",169,-0.415496448742019,27
"twedt2020:2-32-2032-18:2014-06-19T10:13:0Z:31.637344:-85.742011",169,-0.415724188420508,27
"twedt2020:2-32-2032-19:2014-06-19T10:13:0Z:31.632577:-85.745125",169,-0.416133794453409,27
"twedt2020:2-32-2032-2:2014-06-19T10:13:0Z:31.715353:-85.810566",169,-0.416986312270164,27
"twedt2020:2-32-2032-20:2014-06-19T10:13:0Z:31.632604:-85.753235",169,-0.416673382851813,27
"twedt2020:2-32-2032-21:2014-06-19T10:13:0Z:31.634436:-85.760942",169,-0.417109625074599,27
"twedt2020:2-32-2032-22:2014-06-19T10:13:0Z:31.628986:-85.764702",169,-0.417591223186917,27
"twedt2020:2-32-2032-23:2014-06-19T10:13:0Z:31.622704:-85.767677",169,-0.4180556915866,27
"twedt2020:2-32-2032-24:2014-06-19T10:13:0Z:31.620601:-85.775139",169,-0.418642294075754,27
"twedt2020:2-32-2032-25:2014-06-19T10:13:0Z:31.617251:-85.782065",169,-0.419245967533853,27
"twedt2020:2-32-2032-26:2014-06-19T10:13:0Z:31.620578:-85.78815",169,-0.419510773619016,27
"twedt2020:2-32-2032-27:2014-06-19T10:13:0Z:31.622122:-85.794972",169,-0.419900231162707,27
"twedt2020:2-32-2032-28:2014-06-19T10:13:0Z:31.622697:-85.802553",169,-0.420381337139342,27
"twedt2020:2-32-2032-29:2014-06-19T10:13:0Z:31.627916:-85.806829",169,-0.420445360077752,27
"twedt2020:2-32-2032-3:2014-06-19T10:13:0Z:31.711161:-85.804821",169,-0.416781236860487,27
"twedt2020:2-32-2032-30:2014-06-19T10:13:0Z:31.622495:-85.811793",169,-0.42100596818659,27
"twedt2020:2-32-2032-31:2014-06-19T10:13:0Z:31.616603:-85.816067",169,-0.421540486547682,27
"twedt2020:2-32-2032-32:2014-06-19T10:13:0Z:31.611659:-85.821714",169,-0.422126368946499,27
"twedt2020:2-32-2032-33:2014-06-19T10:13:0Z:31.607629:-85.82809",169,-0.422722131543689,27
"twedt2020:2-32-2032-34:2014-06-19T10:13:0Z:31.602244:-85.832902",169,-0.423270963099268,27
"twedt2020:2-32-2032-35:2014-06-19T10:13:0Z:31.595633:-85.834507",169,-0.423657833072874,27
"twedt2020:2-32-2032-36:2014-06-19T10:13:0Z:31.589055:-85.831989",169,-0.423768359621366,27
"twedt2020:2-32-2032-37:2014-06-19T10:13:0Z:31.582263:-85.832547",169,-0.424092986716164,27
"twedt2020:2-32-2032-38:2014-06-19T10:13:0Z:31.575748:-85.830534",169,-0.424234424564573,27
"twedt2020:2-32-2032-39:2014-06-19T10:13:0Z:31.569639:-85.833928",169,-0.4247191535102,27
"twedt2020:2-32-2032-4:2014-06-19T10:13:0Z:31.70898:-85.797302",169,-0.416372496022118,27
"twedt2020:2-32-2032-40:2014-06-19T10:13:0Z:31.563876:-85.838454",169,-0.425264684557915,27
"twedt2020:2-32-2032-41:2014-06-19T10:13:0Z:31.558424:-85.843446",169,-0.425828098853429,27
"twedt2020:2-32-2032-42:2014-06-19T10:13:0Z:31.554717:-85.850113",169,-0.426429376403491,27
"twedt2020:2-32-2032-43:2014-06-19T10:13:0Z:31.552484:-85.857451",169,-0.427013055019908,27
"twedt2020:2-32-2032-44:2014-06-19T10:13:0Z:31.553091:-85.865514",169,-0.427524988055229,27
"twedt2020:2-32-2032-45:2014-06-19T10:13:0Z:31.548359:-85.869795",169,-0.428010493980514,27
"twedt2020:2-32-2032-46:2014-06-19T10:13:0Z:31.541471:-85.870543",169,-0.428351551890373,27
"twedt2020:2-32-2032-47:2014-06-19T10:13:0Z:31.534825:-85.872652",169,-0.42877307580577,27
"twedt2020:2-32-2032-48:2014-06-19T10:13:0Z:31.527918:-85.873477",169,-0.429119971129629,27
"twedt2020:2-32-2032-49:2014-06-19T10:13:0Z:31.521173:-85.874798",169,-0.429493041965697,27
"twedt2020:2-32-2032-5:2014-06-19T10:13:0Z:31.70661:-85.789826",169,-0.415974639786614,27
"twedt2020:2-32-2032-50:2014-06-19T10:13:0Z:31.521093:-85.869221",169,-0.429124576648076,27
"twedt2020:2-32-2032-6:2014-06-19T10:13:0Z:31.701049:-85.785351",169,-0.415912305514018,27
"twedt2020:2-32-2032-7:2014-06-19T10:13:0Z:31.698394:-85.778177",169,-0.41554665989346,27
"twedt2020:2-32-2032-8:2014-06-19T10:13:0Z:31.697881:-85.77019",169,-0.415035899612639,27
"twedt2020:2-32-2032-9:2014-06-19T10:13:0Z:31.691675:-85.767508",169,-0.415120429462857,27
"twedt2020:2-901-2901-1:2011-06-02T10:10:0Z:34.665689:-88.089342",152,-0.504072875910335,27
"twedt2020:2-901-2901-1:2013-05-23T10:10:0Z:34.665689:-88.089342",142,-0.569757497443093,27
"twedt2020:2-901-2901-1:2014-05-22T10:10:0Z:34.665689:-88.089342",141,-0.581352527207798,27
"twedt2020:2-901-2901-10:2011-06-02T10:10:0Z:34.709987:-88.034214",152,-0.498491412666109,27
"twedt2020:2-901-2901-10:2013-05-23T10:10:0Z:34.709987:-88.034214",142,-0.564329297542572,27
"twedt2020:2-901-2901-10:2014-05-22T10:10:0Z:34.709987:-88.034214",141,-0.575947947237227,27
"twedt2020:2-901-2901-11:2011-06-02T10:10:0Z:34.717129:-88.034322",152,-0.498190930220816,27
"twedt2020:2-901-2901-11:2013-05-23T10:10:0Z:34.717129:-88.034322",142,-0.564053441021177,27
"twedt2020:2-901-2901-11:2014-05-22T10:10:0Z:34.717129:-88.034322",141,-0.575675888723797,27
"twedt2020:2-901-2901-12:2011-06-02T10:10:0Z:34.724453:-88.03725",152,-0.498070505062739,27
"twedt2020:2-901-2901-12:2013-05-23T10:10:0Z:34.724453:-88.03725",142,-0.563958242336909,27
"twedt2020:2-901-2901-12:2014-05-22T10:10:0Z:34.724453:-88.03725",141,-0.575584581560559,27
"twedt2020:2-901-2901-13:2011-06-02T10:10:0Z:34.731388:-88.041166",152,-0.498032634854317,27
"twedt2020:2-901-2901-13:2013-05-23T10:10:0Z:34.731388:-88.041166",142,-0.563944251073731,27
"twedt2020:2-901-2901-13:2014-05-22T10:10:0Z:34.731388:-88.041166",141,-0.575574274394247,27
"twedt2020:2-901-2901-14:2011-06-02T10:10:0Z:34.737875:-88.036866",152,-0.497466395629777,27
"twedt2020:2-901-2901-14:2013-05-23T10:10:0Z:34.737875:-88.036866",142,-0.56340044716994,27
"twedt2020:2-901-2901-14:2014-05-22T10:10:0Z:34.737875:-88.036866",141,-0.57503392914931,27
"twedt2020:2-901-2901-15:2011-06-02T10:10:0Z:34.744962:-88.03352",152,-0.496937821308772,27
"twedt2020:2-901-2901-15:2013-05-23T10:10:0Z:34.744962:-88.03352",142,-0.562896373139487,27
"twedt2020:2-901-2901-15:2014-05-22T10:10:0Z:34.744962:-88.03352",141,-0.574533632397652,27
"twedt2020:2-901-2901-16:2011-06-02T10:10:0Z:34.751224:-88.02864",152,-0.496342519323031,27
"twedt2020:2-901-2901-16:2013-05-23T10:10:0Z:34.751224:-88.02864",142,-0.562322746846411,27
"twedt2020:2-901-2901-16:2014-05-22T10:10:0Z:34.751224:-88.02864",141,-0.573963347408507,27
"twedt2020:2-901-2901-17:2011-06-02T10:10:0Z:34.756568:-88.021985",152,-0.495668456355731,27
"twedt2020:2-901-2901-17:2013-05-23T10:10:0Z:34.756568:-88.021985",142,-0.561667215029399,27
"twedt2020:2-901-2901-17:2014-05-22T10:10:0Z:34.756568:-88.021985",141,-0.573310671316253,27
"twedt2020:2-901-2901-18:2011-06-02T10:10:0Z:34.76317:-88.017175",152,-0.495063063568539,27
"twedt2020:2-901-2901-18:2013-05-23T10:10:0Z:34.76317:-88.017175",142,-0.561084680159887,27
"twedt2020:2-901-2901-18:2014-05-22T10:10:0Z:34.76317:-88.017175",141,-0.57273166000843,27
"twedt2020:2-901-2901-19:2011-06-02T10:10:0Z:34.769703:-88.012238",152,-0.494452129933569,27
"twedt2020:2-901-2901-19:2013-05-23T10:10:0Z:34.769703:-88.012238",142,-0.560496372712983,27
"twedt2020:2-901-2901-19:2014-05-22T10:10:0Z:34.769703:-88.012238",141,-0.57214684036043,27
"twedt2020:2-901-2901-2:2011-06-02T10:10:0Z:34.672893:-88.086003",152,-0.503540355563164,27
"twedt2020:2-901-2901-2:2013-05-23T10:10:0Z:34.672893:-88.086003",142,-0.569249819715818,27
"twedt2020:2-901-2901-2:2014-05-22T10:10:0Z:34.672893:-88.086003",141,-0.580848680072361,27
"twedt2020:2-901-2901-20:2011-06-02T10:10:0Z:34.774981:-88.005441",152,-0.493771329985725,27
"twedt2020:2-901-2901-20:2013-05-23T10:10:0Z:34.774981:-88.005441",142,-0.559833889272478,27
"twedt2020:2-901-2901-20:2014-05-22T10:10:0Z:34.774981:-88.005441",141,-0.571487179398537,27
"twedt2020:2-901-2901-21:2011-06-02T10:10:0Z:34.780544:-87.998998",152,-0.493101790150007,27
"twedt2020:2-901-2901-21:2013-05-23T10:10:0Z:34.780544:-87.998998",142,-0.559183650083012,27
"twedt2020:2-901-2901-21:2014-05-22T10:10:0Z:34.780544:-87.998998",141,-0.5708399146133,27
"twedt2020:2-901-2901-22:2011-06-02T10:10:0Z:34.784564:-87.991123",152,-0.492403373387125,27
"twedt2020:2-901-2901-22:2013-05-23T10:10:0Z:34.784564:-87.991123",142,-0.558499220808347,27
"twedt2020:2-901-2901-22:2014-05-22T10:10:0Z:34.784564:-87.991123",141,-0.570157639847861,27
"twedt2020:2-901-2901-23:2011-06-02T10:10:0Z:34.788035:-87.982828",152,-0.491700643764602,27
"twedt2020:2-901-2901-23:2013-05-23T10:10:0Z:34.788035:-87.982828",142,-0.557808587683572,27
"twedt2020:2-901-2901-23:2014-05-22T10:10:0Z:34.788035:-87.982828",141,-0.569468869434463,27
"twedt2020:2-901-2901-24:2011-06-02T10:10:0Z:34.794799:-87.979775",152,-0.491205112006929,27
"twedt2020:2-901-2901-24:2013-05-23T10:10:0Z:34.794799:-87.979775",142,-0.557336477968428,27
"twedt2020:2-901-2901-24:2014-05-22T10:10:0Z:34.794799:-87.979775",141,-0.569000370833609,27
"twedt2020:2-901-2901-25:2011-06-02T10:10:0Z:34.802369:-87.978157",152,-0.490770361887084,27
"twedt2020:2-901-2901-25:2013-05-23T10:10:0Z:34.802369:-87.978157",142,-0.55692792614301,27
